subType,name,block,type,numLanes,project,route,length,dateInstalled,lon,lat
STRPRD,E MONUMENT ST,1400 BLK E MONUMENT ST,BIKE LANE,1,OPERATION ORANGE CONE, ,214.4303096,0,-76.5991216,39.298203
STRPRD,E MONUMENT ST,1400 BLK E MONUMENT ST,BIKE LANE,1,OPERATION ORANGE CONE, ,219.3480535,0,-76.5991216,39.298203
STRPRD,E MONUMENT ST,1500 BLK E MONUMENT ST,SHARROW,1,OPERATION ORANGE CONE, ,789.3811531,0,-76.5975837,39.2982658
STRPRD,E MONUMENT ST,1600 BLK E MONUMENT ST,SHARROW,1,OPERATION ORANGE CONE, ,116.0569728,0,-76.5958988,39.2983307
STRPRD,E MONUMENT ST,1700 BLK E MONUMENT ST,SHARROW,1,OPERATION ORANGE CONE, ,191.3444766,0,-76.594107,39.2983958
STRPRD,E MONUMENT ST,1700 BLK E MONUMENT ST,SHARROW,1,OPERATION ORANGE CONE, ,729.1517477,0,-76.594107,39.2983958
STRPRD,E MONUMENT ST,1900 BLK E MONUMENT ST,SHARROW,1,OPERATION ORANGE CONE, ,370.1542995,0,-76.5902257,39.2988036
STRPRD,E MONUMENT ST,2000 BLK E MONUMENT ST,SHARROW,1,OPERATION ORANGE CONE, ,231.3794141,0,-76.5892394,39.2987011
STRPRD,E MONUMENT ST,2000 BLK E MONUMENT ST,SHARROW,1,OPERATION ORANGE CONE, ,251.3874746,0,-76.5892394,39.2987011
STRPRD,E MOUNT ROYAL AVE,100 BLK E MOUNT ROYAL AVE,SHARROW,1,OPERATION ORANGE CONE, ,322.8107515,2008,-75.1823462,39.7823622
STRPRD,E MOUNT ROYAL AVE,100 BLK E MOUNT ROYAL AVE,SHARROW,1,OPERATION ORANGE CONE, ,327.944174,2008,-75.1823462,39.7823622
STRPRD,E MOUNT ROYAL AVE,200 BLK E MOUNT ROYAL AVE,SHARROW,1,OPERATION ORANGE CONE, ,189.6845682,2008,-75.1800478,39.7802952
STRPRD,E MOUNT ROYAL AVE,200 BLK E MOUNT ROYAL AVE,SHARROW,1,OPERATION ORANGE CONE, ,191.7852352,2008,-75.1800478,39.7802952
STRPRD,E MOUNT ROYAL AVE,200 BLK E MOUNT ROYAL AVE,SHARROW,1,OPERATION ORANGE CONE, ,429.6854904,2008,-75.1800478,39.7802952
STRPRD,E PRATT ST, ,SHARED BUS BIKE,1,CHARM CITY CIRCULATOR, ,48.81682298,2009,-76.6015466,39.2879296
STRPRD,E PRATT ST,100 BLK E PRATT ST,SHARED BUS BIKE,1,CHARM CITY CIRCULATOR, ,398.4618074,2009,-76.6129075,39.2872198
STRPRD,E PRATT ST,200 BLK E PRATT ST,SHARED BUS BIKE,1,CHARM CITY CIRCULATOR, ,194.7776428,2009,-76.6114374,39.2873145
STRPRD,E PRATT ST,200 BLK E PRATT ST,SHARED BUS BIKE,1,CHARM CITY CIRCULATOR, ,206.3300974,2009,-76.6114374,39.2873145
STRPRD,E PRATT ST,300 BLK E PRATT ST,SHARED BUS BIKE,1,CHARM CITY CIRCULATOR, ,207.4948275,2009,-76.6103909,39.287228
STRPRD,E PRATT ST,400 BLK E PRATT ST,SHARED BUS BIKE,1,CHARM CITY CIRCULATOR, ,366.3425949,2009,-81.3851323,38.2101004
STRPRD,E PRATT ST,500 BLK E PRATT ST,SHARED BUS BIKE,1,CHARM CITY CIRCULATOR, ,542.7511888,2009,-81.3835924,38.2099809
STRPRD,E PRATT ST,700 BLK E PRATT ST,SHARED BUS BIKE,1,CHARM CITY CIRCULATOR, ,305.7456241,2009,-76.6065013,39.2867973
STRPRD,E PRATT ST,700 BLK E PRATT ST,SHARED BUS BIKE,1,CHARM CITY CIRCULATOR, ,382.9915444,2009,-76.6065013,39.2867973
STRPRD,E PRATT ST,UNIT BLK E PRATT ST,SHARED BUS BIKE,1,CHARM CITY CIRCULATOR, ,376.4888183,2009,-76.6015466,39.2879296
STRPRD,E UNIVERSITY PKWY, ,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,56.6338677,2007,-76.6143698,39.3303775
STRPRD,E UNIVERSITY PKWY, ,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,58.80661273,2007,-76.6143698,39.3303775
STRPRD,E UNIVERSITY PKWY, ,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,67.40131623,2007,-76.6143698,39.3303775
STRPRD,E UNIVERSITY PKWY,100 BLK E UNIVERSITY PKWY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,379.8444349,2007,-76.6111558,39.3933816
STRPRD,E UNIVERSITY PKWY,100 BLK E UNIVERSITY PKWY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,421.6173611,2007,-76.6111558,39.3933816
STRPRD,E UNIVERSITY PKWY,200 BLK E UNIVERSITY PKWY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,241.6451011,2007,-76.6111558,39.3933816
STRPRD,E UNIVERSITY PKWY,200 BLK E UNIVERSITY PKWY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,277.8244854,2007,-76.6111558,39.3933816
STRPRD,E UNIVERSITY PKWY,300 BLK E UNIVERSITY PKWY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,192.8756667,2007,-76.6111558,39.3933816
STRPRD,E UNIVERSITY PKWY,300 BLK E UNIVERSITY PKWY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,192.8958239,2007,-76.6111558,39.3933816
STRPRD,E UNIVERSITY PKWY,300 BLK E UNIVERSITY PKWY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,203.3518255,2007,-76.6111558,39.3933816
STRPRD,E UNIVERSITY PKWY,300 BLK E UNIVERSITY PKWY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,290.2136218,2007,-76.6111558,39.3933816
STRPRD,E UNIVERSITY PKWY,UNIT BLK E UNIVERSITY PKWY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,236.9211228,2007,-76.6111558,39.3933816
STRPRD,E UNIVERSITY PKWY,UNIT BLK E UNIVERSITY PKWY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,290.5246255,2007,-76.6111558,39.3933816
STRPRD,E UNIVERSITY PKWY,UNIT BLK E UNIVERSITY PKWY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,594.6146335,2007,-76.6111558,39.3933816
STRPRD,EASTERN AVE,4200 BLK EASTERN AVE,SIDEPATH,1,ENGINEERING CONSTRUCTION, ,612.1158548,2008,-76.5358409,39.2892694
STRPRD,EASTERN AVE,4300 BLK EASTERN AVE,SIDEPATH,1,ENGINEERING CONSTRUCTION, ,639.0907697,2008,-76.5358409,39.2892694
STRPRD,EASTERN AVE,4500 BLK EASTERN AVE,SIDEPATH,1,ENGINEERING CONSTRUCTION, ,192.3359085,2008,-76.5358409,39.2892694
STRPRD,ECHODALE AVE, ,SHARROW,2,OPERATION ORANGE CONE, ,42.01657224,2010,-76.5611568,39.3485723
STRPRD,ECHODALE AVE, ,SHARROW,2,OPERATION ORANGE CONE, ,168.7327389,2010,-76.5611568,39.3485723
STRPRD,ECHODALE AVE,3000 BLK ECHODALE AVE,SHARROW,2,OPERATION ORANGE CONE, ,1083.894616,2010,-76.5611568,39.3485723
STRPRD,ECHODALE AVE,3300 BLK ECHODALE AVE,SHARROW,2,OPERATION ORANGE CONE, ,560.7596584,2010,-76.5611568,39.3485723
STRPRD,ECHODALE AVE,3400 BLK ECHODALE AVE,SHARROW,2,OPERATION ORANGE CONE, ,143.2612897,2010,-76.5611568,39.3485723
STRPRD,ECHODALE AVE,3400 BLK ECHODALE AVE,SHARROW,2,OPERATION ORANGE CONE, ,234.6743014,2010,-76.5611568,39.3485723
STRPRD,ECHODALE AVE,3500 BLK ECHODALE AVE,SHARROW,2,OPERATION ORANGE CONE, ,139.5727737,2010,-76.5611568,39.3485723
STRPRD,ECHODALE AVE,3600 BLK ECHODALE AVE,SHARROW,2,OPERATION ORANGE CONE, ,135.5293429,2010,-76.5611568,39.3485723
STRPRD,ECHODALE AVE,3600 BLK ECHODALE AVE,SHARROW,2,OPERATION ORANGE CONE, ,160.274723,2010,-76.5611568,39.3485723
STRPRD,ECHODALE AVE,3600 BLK ECHODALE AVE,SHARROW,2,OPERATION ORANGE CONE, ,274.9936365,2010,-76.5611568,39.3485723
STRPRD,ECHODALE AVE,3700 BLK ECHODALE AVE,SHARROW,2,OPERATION ORANGE CONE, ,123.0409958,2010,-76.5611568,39.3485723
STRPRD,ECHODALE AVE,3700 BLK ECHODALE AVE,SHARROW,2,OPERATION ORANGE CONE, ,247.8843231,2010,-76.5611568,39.3485723
STRPRD,ECHODALE AVE,3700 BLK ECHODALE AVE,SHARROW,2,OPERATION ORANGE CONE, ,287.6231794,2010,-76.5611568,39.3485723
STRPRD,ECHODALE AVE,3800 BLK ECHODALE AVE,SHARROW,2,OPERATION ORANGE CONE, ,150.7400648,2010,-76.5611568,39.3485723
STRPRD,ECHODALE AVE,3800 BLK ECHODALE AVE,SHARROW,2,OPERATION ORANGE CONE, ,297.9251575,2010,-76.5611568,39.3485723
STRPRD,ECHODALE AVE,3900 BLK ECHODALE AVE,SHARROW,2,OPERATION ORANGE CONE, ,145.0350784,2010,-76.5611568,39.3485723
STRPRD,EDMONDSON AVE, ,BIKE LANE,1,OPERATION ORANGE CONE, ,61.04094547,2011,-76.6899559,39.2934341
STRPRD,EDMONDSON AVE, ,BIKE LANE,1,OPERATION ORANGE CONE, ,117.4259587,2011,-76.6899559,39.2934341
STRPRD,EDMONDSON AVE, ,BIKE LANE,1,OPERATION ORANGE CONE, ,130.030701,2011,-76.6899559,39.2934341
STRPRD,EDMONDSON AVE,4900 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,356.5099635,2011,-76.6899559,39.2934341
STRPRD,EDMONDSON AVE,5000 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,571.9998502,2011,-76.6899559,39.2934341
STRPRD,EDMONDSON AVE,5000 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,609.8399333,2011,-76.6899559,39.2934341
STRPRD,EDMONDSON AVE,5100 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,66.53862252,2011,-76.6899559,39.2934341
STRPRD,EDMONDSON AVE,5100 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,124.6889247,2011,-76.6899559,39.2934341
STRPRD,EDMONDSON AVE,5100 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,398.238478,2011,-76.6899559,39.2934341
STRPRD,EDMONDSON AVE,5100 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,405.1047394,2011,-76.6899559,39.2934341
STRPRD,EDMONDSON AVE,5100 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,430.3627739,2011,-76.6899559,39.2934341
STRPRD,EDMONDSON AVE,5100 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,494.5041346,2011,-76.6899559,39.2934341
STRPRD,EDMONDSON AVE,5100 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,502.6171411,2011,-76.6899559,39.2934341
STRPRD,EDMONDSON AVE,5100 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,504.9785044,2011,-76.6899559,39.2934341
STRPRD,EDMONDSON AVE,5200 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,122.6322382,2011,-76.6899559,39.2934341
STRPRD,EDMONDSON AVE,5200 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,137.8091558,2011,-76.6899559,39.2934341
STRPRD,EDMONDSON AVE,5200 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,138.8378127,2011,-76.6899559,39.2934341
STRPRD,EDMONDSON AVE,5200 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,140.6872564,2011,-76.6899559,39.2934341
STRPRD,EDMONDSON AVE,5200 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,164.9924501,2011,-76.6899559,39.2934341
STRPRD,EDMONDSON AVE,5200 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,264.5180373,2011,-76.6899559,39.2934341
STRPRD,EDMONDSON AVE,5300 BLK EDMONDSON AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,93.2297656,2011,-76.6899559,39.2934341
STRPRD,ESSEX ST, ,SHARROW,1,SOUTHEAST BIKE NETWORK, ,8.16243247,2010,-76.5841771,39.2840084
STRPRD,ESSEX ST,2200 BLK ESSEX ST,SHARROW,1,SOUTHEAST BIKE NETWORK, ,66.01450756,2010,-76.5841771,39.2840084
STRPRD,ESSEX ST,2200 BLK ESSEX ST,SHARROW,1,SOUTHEAST BIKE NETWORK, ,68.47469358,2010,-76.5841771,39.2840084
STRPRD,ESSEX ST,2200 BLK ESSEX ST,SHARROW,1,SOUTHEAST BIKE NETWORK, ,240.3251157,2010,-76.5841771,39.2840084
STRPRD,ESSEX ST,2300 BLK ESSEX ST,SHARROW,1,SOUTHEAST BIKE NETWORK, ,41.7382375,2010,-76.5841771,39.2840084
STRPRD,ESSEX ST,2300 BLK ESSEX ST,SHARROW,1,SOUTHEAST BIKE NETWORK, ,181.0677862,2010,-76.5841771,39.2840084
STRPRD,ESSEX ST,2300 BLK ESSEX ST,SHARROW,1,SOUTHEAST BIKE NETWORK, ,241.0957973,2010,-76.5841771,39.2840084
STRPRD,ETHELBERT AVE,5800 BLK ETHELBERT AVE,SIGNED ROUTE,1,PARK HEIGHTS BIKE NETWORK,NORTHERN,699.8844883,2010,-76.6799538,39.3526463
STRPRD,EUTAW PL,2200 BLK EUTAW PL, ,1, ,EUTAW,586.1531418,0,-76.6320232,39.3094281
STRPRD,EUTAW PL,2300 BLK EUTAW PL, ,1, ,EUTAW,658.7679628,0,-76.6320232,39.3094281
STRPRD,EUTAW PL,2400 BLK EUTAW PL, ,1, ,EUTAW,105.5427997,0,-76.6320232,39.3094281
STRPRD,EUTAW PL,2400 BLK EUTAW PL, ,1, ,EUTAW,107.7141451,0,-76.6320232,39.3094281
STRPRD,EUTAW PL,2400 BLK EUTAW PL, ,1, ,EUTAW,529.7547289,0,-76.6320232,39.3094281
STRPRD,EUTAW PL,2500 BLK EUTAW PL, ,1, ,EUTAW,64.03052626,0,-76.6320232,39.3094281
STRPRD,EUTAW PL,2500 BLK EUTAW PL, ,1, ,EUTAW,78.8640942,0,-76.6320232,39.3094281
STRPRD,EUTAW PL,2500 BLK EUTAW PL, ,1, ,EUTAW,180.2533503,0,-76.6320232,39.3094281
STRPRD,FAIRHAVEN AVE,3700 BLK FAIRHAVEN AVE,BIKE LANE,1,TRAFFIC, ,279.1439172,2007,-76.5901288,39.2267466
STRPRD,FAIRHAVEN AVE,3800 BLK FAIRHAVEN AVE,BIKE LANE,1,TRAFFIC, ,279.2717814,2007,-76.5901288,39.2267466
STRPRD,FAIRHAVEN AVE,3900 BLK FAIRHAVEN AVE,BIKE LANE,1,TRAFFIC, ,280.7535861,2007,-76.5901288,39.2267466
STRPRD,FAIRHAVEN AVE,4000 BLK FAIRHAVEN AVE,BIKE LANE,1,TRAFFIC, ,281.7258951,2007,-76.5901288,39.2267466
STRPRD,FAIRHAVEN AVE,4100 BLK FAIRHAVEN AVE,BIKE LANE,1,TRAFFIC, ,277.998108,2007,-76.5901288,39.2267466
STRPRD,FAIRHAVEN AVE,4200 BLK FAIRHAVEN AVE,BIKE LANE,1,TRAFFIC, ,131.368484,2007,-76.5901288,39.2267466
STRPRD,FAIRHAVEN AVE,4200 BLK FAIRHAVEN AVE,BIKE LANE,1,TRAFFIC, ,144.8323879,2007,-76.5901288,39.2267466
STRPRD,FAIRHAVEN AVE,4300 BLK FAIRHAVEN AVE,BIKE LANE,1,TRAFFIC, ,11.22187769,2007,-76.5901288,39.2267466
STRPRD,FAIRHAVEN AVE,4300 BLK FAIRHAVEN AVE,BIKE LANE,1,TRAFFIC, ,134.2863004,2007,-76.5901288,39.2267466
STRPRD,FAIRHAVEN AVE,4300 BLK FAIRHAVEN AVE,BIKE LANE,1,TRAFFIC, ,140.6956401,2007,-76.5901288,39.2267466
STRPRD,FAIRHAVEN AVE,4400 BLK FAIRHAVEN AVE,BIKE LANE,1,TRAFFIC, ,280.8693001,2007,-76.5901288,39.2267466
STRPRD,FAIRHAVEN AVE,4500 BLK FAIRHAVEN AVE,BIKE LANE,1,TRAFFIC, ,138.5761265,2007,-76.5901288,39.2267466
STRPRD,FAIRHAVEN AVE,4500 BLK FAIRHAVEN AVE,BIKE LANE,1,TRAFFIC, ,140.5803873,2007,-76.5901288,39.2267466
STRPRD,FAIRHAVEN AVE,4600 BLK FAIRHAVEN AVE,BIKE LANE,1,TRAFFIC, ,139.395796,2007,-76.5901288,39.2267466
STRPRD,FAIRHAVEN AVE,4600 BLK FAIRHAVEN AVE,BIKE LANE,1,TRAFFIC, ,141.2418599,2007,-76.5901288,39.2267466
STRPRD,FAIRHAVEN AVE,4700 BLK FAIRHAVEN AVE,BIKE LANE,1,TRAFFIC, ,138.4954236,2007,-76.5901288,39.2267466
STRPRD,FAIRHAVEN AVE,4700 BLK FAIRHAVEN AVE,BIKE LANE,1,TRAFFIC, ,139.2526095,2007,-76.5901288,39.2267466
STRPRD,FAIT AVE, ,SHARROW,1,SOUTHEAST BIKE NETWORK, ,5.51371525,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE, ,SHARROW,1,SOUTHEAST BIKE NETWORK, ,117.3513356,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE, ,SHARROW,1,SOUTHEAST BIKE NETWORK, ,128.4952215,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE, ,SHARROW,2,SOUTHEAST BIKE NETWORK, ,139.3205766,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,2400 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,88.55357384,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,2400 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,196.7084351,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,2500 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,199.0977553,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,2500 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,204.0798028,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,2600 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,198.6953635,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,2600 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,198.7709162,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,2700 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,90.37137136,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,2700 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,108.7934366,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,2700 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,203.3448553,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,2800 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,96.20205315,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,2800 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,103.9467279,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,2800 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,198.7566473,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,2900 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,92.29763218,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,2900 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,100.6826629,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,2900 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,104.9893968,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,2900 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,108.2681642,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,3000 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,91.71700593,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,3000 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,98.2444237,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,3000 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,103.4906739,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,3000 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,105.563593,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,3100 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,85.31438496,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,3100 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,115.3500897,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,3100 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,203.3482017,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,3200 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,219.7826578,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,3200 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,221.4120785,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,3300 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,36.08317711,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,3300 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,101.1915059,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,3300 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,132.3861537,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,3400 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,265.6529705,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,3500 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK, ,135.4441201,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,3600 BLK FAIT AVE,SHARROW,2,SOUTHEAST BIKE NETWORK, ,126.0593482,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,3700 BLK FAIT AVE,SHARROW,2,SOUTHEAST BIKE NETWORK, ,273.7480963,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,3800 BLK FAIT AVE,SHARROW,2,SOUTHEAST BIKE NETWORK, ,271.2710648,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,3900 BLK FAIT AVE,SHARROW,2,SOUTHEAST BIKE NETWORK, ,262.5499826,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,4000 BLK FAIT AVE,SHARROW,2,SOUTHEAST BIKE NETWORK, ,131.8162418,2010,-76.5527779,39.2841287
STRPRD,FAIT AVE,4000 BLK FAIT AVE,SHARROW,2,SOUTHEAST BIKE NETWORK, ,136.258003,2010,-76.5527779,39.2841287
STRPRD,FALLSWAY,400 BLK FALLSWAY,SHARROW,1,OPERATION ORANGE CONE, ,133.5273491,2008,-76.6085416,39.2928324
STRPRD,FALLSWAY,400 BLK FALLSWAY,SHARROW,1,OPERATION ORANGE CONE, ,270.695075,2008,-76.6085416,39.2928324
STRPRD,FALLSWAY,400 BLK FALLSWAY,SHARROW,1,OPERATION ORANGE CONE, ,434.3999708,2008,-76.6085416,39.2928324
STRPRD,FALLSWAY,500 BLK FALLSWAY,SHARROW,1,OPERATION ORANGE CONE, ,629.6599553,2008,-76.610348,39.29605
STRPRD,FALLSWAY,600 BLK FALLSWAY,SHARROW,1,OPERATION ORANGE CONE, ,242.2457698,2008,-76.6099423,39.2962616
STRPRD,FALLSWAY,600 BLK FALLSWAY,SHARROW,1,OPERATION ORANGE CONE, ,301.3014024,2008,-76.6099423,39.2962616
STRPRD,FALLSWAY,700 BLK FALLSWAY,BIKE LANE,1,OPERATION ORANGE CONE, ,389.0092142,2008,-76.6104654,39.2977369
STRPRD,FAWN ST,1000 BLK FAWN ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK, ,123.3873541,2010,-76.6017988,39.2863056
STRPRD,FAWN ST,1000 BLK FAWN ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK, ,322.9949341,2010,-76.6017988,39.2863056
STRPRD,FAWN ST,800 BLK FAWN ST,CONTRAFLOW,1,SOUTHEAST BIKE NETWORK, ,129.3027097,2010,-76.6017988,39.2863056
STRPRD,FAWN ST,800 BLK FAWN ST,CONTRAFLOW,1,SOUTHEAST BIKE NETWORK, ,138.7553954,2010,-76.6017988,39.2863056
STRPRD,FAWN ST,800 BLK FAWN ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK, ,151.3180981,2010,-76.6017988,39.2863056
STRPRD,FAWN ST,900 BLK FAWN ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK, ,332.100341,2010,-76.6017988,39.2863056
STRPRD,FLEET ST,2000 BLK FLEET ST,SHARROW,2,OPERATION ORANGE CONE, ,159.9921325,2008,-76.5746802,39.2853191
STRPRD,FRANKFORD AVE, ,SHARROW,2,OPERATION ORANGE CONE, ,162.9178765,2010,-76.5454237,39.33244
STRPRD,FRANKFORD AVE,4100 BLK FRANKFORD AVE,SHARROW,2,OPERATION ORANGE CONE, ,371.6590772,2010,-76.5378891,39.3201022
STRPRD,FRANKFORD AVE,5500 BLK FRANKFORD AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,492.0398458,2010,-76.540394,39.323248
STRPRD,FRANKFORD AVE,5600 BLK FRANKFORD AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,133.5787909,2010,-76.540274,39.322179
STRPRD,FRANKFORD AVE,5600 BLK FRANKFORD AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,147.0820505,2010,-76.540274,39.322179
STRPRD,FRANKFORD AVE,5600 BLK FRANKFORD AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,210.3413414,2010,-76.540274,39.322179
STRPRD,FRANKFORD AVE,5900 BLK FRANKFORD AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,509.5464135,2010,-76.540123,39.320805
STRPRD,FRANKFORD AVE,6000 BLK FRANKFORD AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,457.0284023,2010,-76.5365953,39.319786
STRPRD,FRANKFORD AVE,6200 BLK FRANKFORD AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,657.7837596,2010,-76.5365953,39.319786
STRPRD,FRANKFORD AVE,6300 BLK FRANKFORD AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,175.8025567,2010,-76.5365953,39.319786
STRPRD,FRANKFORD AVE,6400 BLK FRANKFORD AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,112.9470535,2010,-76.5365953,39.319786
STRPRD,FRANKFORD AVE,6400 BLK FRANKFORD AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,473.4885219,2010,-76.5365953,39.319786
STRPRD,FRANKFORD ROAD, ,BIKE LANE,1,OPERATION ORANGE CONE, ,103.8509419,2010,-76.53952,39.3154725
